Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Effects of physical activity interventions on cognitive and academic performance in children and adolescents: a novel combination of a systematic review and recommendations from an expert panel.","/pubmed/30061304","Singh AS, Saliasi E, van den Berg V, Uijtdewilligen L, de Groot RHM, Jolles J, Andersen LB, Bailey R, Chang YK, Diamond A, Ericsson I, Etnier JL, Fedewa AL, Hillman CH, McMorris T, Pesce C, Pühse U, Tomporowski PD, Chinapaw MJM.","Br J Sports Med. 2019 May;53(10):640-647. doi: 10.1136/bjsports-2017-098136. Epub 2018 Jul 30.","Br J Sports Med.  2019","PubMed","citation","PMID:30061304","pubmed","30061304","create date:2018/08/01 | first author:Singh AS",
"Evidence-Based Best-Practice Guidelines for Preventing Anterior Cruciate Ligament Injuries in Young Female Athletes: A Systematic Review and Meta-analysis.","/pubmed/30001501","Petushek EJ, Sugimoto D, Stoolmiller M, Smith G, Myer GD.","Am J Sports Med. 2019 Jun;47(7):1744-1753. doi: 10.1177/0363546518782460. Epub 2018 Jul 12.","Am J Sports Med.  2019","PubMed","citation","PMID:30001501 | PMCID:PMC6592422","pubmed","30001501","create date:2018/07/13 | first author:Petushek EJ",
"The Natural History of Full-Thickness Rotator Cuff Tears in Randomized Controlled Trials: A Systematic Review and Meta-analysis.","/pubmed/29963905","Khatri C, Ahmed I, Parsons H, Smith NA, Lawrence TM, Modi CS, Drew SJ, Bhabra G, Parsons NR, Underwood M, Metcalfe AJ.","Am J Sports Med. 2019 Jun;47(7):1734-1743. doi: 10.1177/0363546518780694. Epub 2018 Jul 2.","Am J Sports Med.  2019","PubMed","citation","PMID:29963905","pubmed","29963905","create date:2018/07/03 | first author:Khatri C",
"Return to Sport After Surgical Treatment for Anterior Shoulder Instability: A Systematic Review.","/pubmed/29949383","Abdul-Rassoul H, Galvin JW, Curry EJ, Simon J, Li X.","Am J Sports Med. 2019 May;47(6):1507-1515. doi: 10.1177/0363546518780934. Epub 2018 Jun 27.","Am J Sports Med.  2019","PubMed","citation","PMID:29949383","pubmed","29949383","create date:2018/06/28 | first author:Abdul-Rassoul H",
"Towards a complex systems approach in sports injury research: simulating running-related injury development with agent-based modelling.","/pubmed/29915127","Hulme A, Thompson J, Nielsen RO, Read GJM, Salmon PM.","Br J Sports Med. 2019 May;53(9):560-569. doi: 10.1136/bjsports-2017-098871. Epub 2018 Jun 18. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:29915127 | PMCID:PMC6579554","pubmed","29915127","create date:2018/06/20 | first author:Hulme A",
"Rotator Cuff Matrix Augmentation and Interposition: A Systematic Review and Meta-analysis.","/pubmed/29906191","Bailey JR, Kim C, Alentorn-Geli E, Kirkendall DT, Ledbetter L, Taylor DC, Toth AP, Garrigues GE.","Am J Sports Med. 2019 May;47(6):1496-1506. doi: 10.1177/0363546518774762. Epub 2018 Jun 15.","Am J Sports Med.  2019","PubMed","citation","PMID:29906191","pubmed","29906191","create date:2018/06/16 | first author:Bailey JR",
"Some methodological issues in the design and analysis of cluster randomised trials.","/pubmed/29903855","Mansournia MA, Altman DG.","Br J Sports Med. 2019 May;53(9):573-575. doi: 10.1136/bjsports-2018-099628. Epub 2018 Jun 14. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:29903855","pubmed","29903855","create date:2018/06/16 | first author:Mansournia MA",
"Role of kinesiophobia on pain, disability and quality of life in people suffering from chronic musculoskeletal pain: a systematic review.","/pubmed/29666064","Luque-Suarez A, Martinez-Calderon J, Falla D.","Br J Sports Med. 2019 May;53(9):554-559. doi: 10.1136/bjsports-2017-098673. Epub 2018 Apr 17.","Br J Sports Med.  2019","PubMed","citation","PMID:29666064","pubmed","29666064","create date:2018/04/19 | first author:Luque-Suarez A",
"Patterns in Outcomes Reporting of Operatively Managed Pediatric Patellofemoral Instability: A Systematic Review and Meta-analysis.","/pubmed/29630397","Gao B, Dwivedi S, Fabricant PD, Cruz AI Jr.","Am J Sports Med. 2019 May;47(6):1516-1524. doi: 10.1177/0363546518765152. Epub 2018 Apr 9.","Am J Sports Med.  2019","PubMed","citation","PMID:29630397","pubmed","29630397","create date:2018/04/10 | first author:Gao B",
"Throw Like a Pro V.2.0 mobile app review.","/pubmed/29371225","Misra AK, Escamilla R, Trivedi NN.","Br J Sports Med. 2019 May;53(9):581-582. doi: 10.1136/bjsports-2017-098359. Epub 2018 Jan 25. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:29371225","pubmed","29371225","create date:2018/01/27 | first author:Misra AK",
"It is time to replace publish or perish with get visible or vanish: opportunities where digital and social media can reshape knowledge translation.","/pubmed/29146754","Barton CJ, Merolli MA.","Br J Sports Med. 2019 May;53(10):594-598. doi: 10.1136/bjsports-2017-098367. Epub 2017 Nov 16. Review. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:29146754","pubmed","29146754","create date:2017/11/18 | first author:Barton CJ",
